


❤️港台频道❤️,#genre#
辽宁卫视,http://222.169.85.8:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://222.169.85.8:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
吉林教育,http://222.169.85.8:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
cctv1,http://14.112.83.48:35455/bptv/10000100000000050000000003864351.m3u8$电信线路
cctv2,http://14.112.83.48:35455/bptv/10000100000000050000000003870745.m3u8$电信线路
cctv3,http://14.112.83.48:35455/bptv/10000100000000050000000003870746.m3u8$电信线路
cctv4,http://14.112.83.48:35455/bptv/10000100000000050000000003870747.m3u8$电信线路
cctv5,http://14.112.83.48:35455/bptv/10000100000000050000000003870748.m3u8$电信线路
cctv5p,http://14.112.83.48:35455/bptv/10000100000000050000000003870759.m3u8$电信线路
cctv6,http://14.112.83.48:35455/bptv/10000100000000050000000003870749.m3u8$电信线路
cctv7,http://14.112.83.48:35455/bptv/10000100000000050000000003870750.m3u8$电信线路
cctv8,http://14.112.83.48:35455/bptv/10000100000000050000000003870838.m3u8$电信线路
cctv9,http://14.112.83.48:35455/bptv/10000100000000050000000003870752.m3u8$电信线路
cctv10,http://14.112.83.48:35455/bptv/10000100000000050000000003870753.m3u8$电信线路
cctv11,http://14.112.83.48:35455/bptv/10000100000000050000000003870754.m3u8$电信线路
cctv12,http://14.112.83.48:35455/bptv/10000100000000050000000003870755.m3u8$电信线路
cctv13,http://14.112.83.48:35455/bptv/10000100000000050000000004796248.m3u8$电信线路
cctv14,http://14.112.83.48:35455/bptv/10000100000000050000000003870756.m3u8$电信线路
cctv15,http://14.112.83.48:35455/bptv/10000100000000050000000003870757.m3u8$电信线路
cctv16,http://14.112.83.48:35455/bptv/10000100000000050000000004972604.m3u8$电信线路
cctv17,http://14.112.83.48:35455/bptv/10000100000000050000000003870758.m3u8$电信线路
北京卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003870776.m3u8$电信线路
卡酷少儿,http://14.112.83.48:35455/bptv/10000100000000050000000003904597.m3u8$电信线路
湖南卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873458.m3u8$电信线路
江苏卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873461.m3u8$电信线路
东方卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873462.m3u8$电信线路
浙江卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873464.m3u8$电信线路
湖北卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873465.m3u8$电信线路
天津卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873466.m3u8$电信线路
山东卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873467.m3u8$电信线路
辽宁卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873468.m3u8$电信线路
安徽卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873469.m3u8$电信线路
黑龙江卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873470.m3u8$电信线路
贵州卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873471.m3u8$电信线路
东南卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873473.m3u8$电信线路
重庆卫视,http://14.112.83.48:35455/bptv/10000100000000050000000004796458.m3u8$电信线路
江西卫视,http://14.112.83.48:35455/bptv/10000100000000050000000004796511.m3u8$电信线路
广东卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873459.m3u8$电信线路
河北卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873460.m3u8$电信线路
深圳卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003873474.m3u8$电信线路
吉林卫视,http://14.112.83.48:35455/bptv/10000100000000050000000004972569.m3u8$电信线路
河南卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887270.m3u8$电信线路
四川卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887274.m3u8$电信线路
河北卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887382.m3u8$电信线路
广西卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887394.m3u8$电信线路
陕西卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887404.m3u8$电信线路
山西卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887413.m3u8$电信线路
内蒙古卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887427.m3u8$电信线路
青海卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887430.m3u8$电信线路
海南卫视,http://14.112.83.48:35455/bptv/10000100000000050000000004796877.m3u8$电信线路
宁夏卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887433.m3u8$电信线路
西藏卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887434.m3u8$电信线路
新疆卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887448.m3u8$电信线路
甘肃卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887450.m3u8$电信线路
三沙卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887452.m3u8$电信线路
云南卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887453.m3u8$电信线路
厦门卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887454.m3u8$电信线路
兵团卫视,http://14.112.83.48:35455/bptv/10000100000000050000000003887456.m3u8$电信线路
金鹰卡通,http://14.112.83.48:35455/bptv/10000100000000050000000004796942.m3u8$电信线路
嘉佳卡通,http://14.112.83.48:35455/bptv/10000100000000050000000003887459.m3u8$电信线路
重温经典,http://14.112.83.48:35455/bptv/10000100000000050000000003887494.m3u8$电信线路
萌宠TV,http://14.112.83.48:35455/bptv/10000100000000050000000003887495.m3u8$电信线路
淘BABY,http://14.112.83.48:35455/bptv/10000100000000050000000003887496.m3u8$电信线路
淘剧场,http://14.112.83.48:35455/bptv/10000100000000050000000003887497.m3u8$电信线路
淘电影,http://14.112.83.48:35455/bptv/10000100000000050000000003887498.m3u8$电信线路
淘娱乐,http://14.112.83.48:35455/bptv/10000100000000050000000003887499.m3u8$电信线路
纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8$电信线路
北京IPTV4K,http://14.112.83.48:35455/bptv/10000100000000050000000003887500.m3u8$电信线路
北京体育休闲4K,http://14.112.83.48:35455/bptv/10000100000000050000000004270524.m3u8$电信线路
北京体育休闲4K,http://14.112.83.48:35455/bptv/10000100000000050000000004270525.m3u8$电信线路
北京体育休闲,http://14.112.83.48:35455/bptv/10000100000000050000000003870779.m3u8$电信线路
北京新闻,http://14.112.83.48:35455/bptv/10000100000000050000000003870780.m3u8$电信线路
咪咕4K-1,http://14.112.83.48:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
咪咕4K-2,http://14.112.83.48:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Fashion 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
咪视通-1,http://14.112.83.48:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪视通-2,http://14.112.83.48:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪视通-3,http://14.112.83.48:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪视通-4,http://14.112.83.48:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪视通-5,http://14.112.83.48:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪视通-6,http://14.112.83.48:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪视通-7,http://14.112.83.48:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪视通-8,http://14.112.83.48:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪视通-9,http://14.112.83.48:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪视通-10,http://14.112.83.48:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪视通-11,http://14.112.83.48:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪视通-12,http://14.112.83.48:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪视通-13,http://14.112.83.48:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪视通-14,http://14.112.83.48:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪视通-15,http://14.112.83.48:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪视通-16,http://14.112.83.48:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪视通-17,http://14.112.83.48:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪视通-18,http://14.112.83.48:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪视通-19,http://14.112.83.48:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪视通-20,http://14.112.83.48:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪视通-21,http://14.112.83.48:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪视通-22,http://14.112.83.48:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪视通-23,http://14.112.83.48:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪视通-24,http://14.112.83.48:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪视通-25,http://14.112.83.48:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪视通-26,http://14.112.83.48:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪视通-27,http://14.112.83.48:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪视通-28,http://14.112.83.48:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪视通-29,http://14.112.83.48:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪视通-30,http://14.112.83.48:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪视通-31,http://14.112.83.48:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪视通-32,http://14.112.83.48:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪视通-33,http://14.112.83.48:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪视通-34,http://14.112.83.48:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪视通-35,http://14.112.83.48:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪视通-36,http://14.112.83.48:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪视通-37,http://14.112.83.48:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪视通-38,http://14.112.83.48:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪视通-39,http://14.112.83.48:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪视通-40,http://14.112.83.48:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪视通-41,http://14.112.83.48:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪视通-42,http://14.112.83.48:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪视通-43,http://14.112.83.48:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪视通-44,http://14.112.83.48:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive












CCTV1-综合,http://118.122.189.74:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://118.122.189.74:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://118.122.189.74:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://118.122.189.74:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://118.122.189.74:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://118.122.189.74:9901/tsfile/live/0006_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://118.122.189.74:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://118.122.189.74:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://118.122.189.74:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://118.122.189.74:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://118.122.189.74:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://118.122.189.74:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://118.122.189.74:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://118.122.189.74:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://118.122.189.74:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16-体育,http://27.19.146.219:2701/rtp/239.69.1.13:9718
CCTV17-农村,http://118.122.189.74:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://118.122.189.74:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://118.122.189.74:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://118.122.189.74:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://118.122.189.74:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://118.122.189.74:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://118.122.189.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://118.122.189.74:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://118.122.189.74:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://118.122.189.74:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://118.122.189.74:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
四川经济,http://118.122.189.74:9901/tsfile/live/0123_2.m3u8?key=txiptv&playlive=1&authid=0
四川新闻,http://118.122.189.74:9901/tsfile/live/0123_3.m3u8?key=txiptv&playlive=1&authid=0
四川影视,http://118.122.189.74:9901/tsfile/live/0123_4.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://118.122.189.74:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://118.122.189.74:9901/tsfile/live/0133_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://118.122.189.74:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://118.122.189.74:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://118.122.189.74:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://118.122.189.74:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://118.122.189.74:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://118.122.189.74:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://118.122.189.74:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://118.122.189.74:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://118.122.189.74:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://118.122.189.74:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://118.122.189.74:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://118.122.189.74:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://118.122.189.74:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://118.122.189.74:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://118.122.189.74:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://118.122.189.74:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0











CCTV1-综合,http://1.197.249.61:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://1.197.249.61:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://1.197.249.61:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://1.197.249.61:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://1.197.249.61:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV6-电影,http://1.197.249.61:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://1.197.249.61:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://1.197.249.61:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://1.197.249.61:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://1.197.249.61:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://1.197.249.61:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://1.197.249.61:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://1.197.249.61:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://1.197.249.61:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://1.197.249.61:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV17-农村,http://1.197.249.61:85/tsfile/live/0007_2.m3u8?key=txiptv&playlive=1&authid=0

CHC家庭影院,http://27.19.146.219:2701/rtp/239.69.1.243:11100
CHC动作电影,http://27.19.146.219:2701/rtp/239.69.1.242:11094
CHC高清电影,http://27.19.146.219:2701/rtp/239.69.1.241:11088

CCTV央视台球,http://27.19.146.219:2701/rtp/239.69.1.98:10224
CCTV世界地理,http://27.19.146.219:2701/rtp/239.69.1.91:10186
CCTV高尔夫网球,http://27.19.146.219:2701/rtp/239.69.1.83:10138
CCTV风云足球,http://27.19.146.219:2701/rtp/239.69.1.81:10126
CCTV兵器科技,http://27.19.146.219:2701/rtp/239.69.1.79:10114
CCTV第一剧场,http://27.19.146.219:2701/rtp/239.69.1.74:10084


河南卫视,http://1.197.249.61:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://1.197.249.61:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://1.197.249.61:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制,http://1.197.249.61:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://1.197.249.61:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://1.197.249.61:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://1.197.249.61:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
梨园频道,http://1.197.249.61:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://1.197.249.61:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
百姓调解,http://1.197.249.61:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://1.197.249.61:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
